recommendationid,reviewerid,review_count,game_count,playtime_forever,playtime_at_review,playtime_last_two_week
49489412,76561197985838025,19,149,9873,3457,0
49489357,76561197989197642,19,0,111,111,0
49487159,76561198027230023,2,0,139,139,0
49481461,76561197987681528,21,0,10094,4659,0
49475515,76561198886494134,4,181,40120,195,0
49469948,76561198028311394,2,0,211,211,0
49466699,76561198075151313,76,292,3866,2958,0
49466136,76561197960358209,3,0,3719,2774,0
49465560,76561198099421742,1,0,1275,1275,0
49465300,76561197992266147,4,0,18,18,0
49461309,76561198281808097,46,236,201,28,0
49454329,76561198038508857,11,952,518,272,0
49449099,76561197963053654,23,0,131,130,0
49448930,76561198129953378,1,0,2097,1765,0
49441740,76561198030480825,27,0,4537,4537,0
49441655,76561198303524482,8,55,4350,367,0
49441196,76561197993329326,2,0,68,68,0
49440015,76561198198363267,3,0,778,778,0
49435576,76561198047361273,6,190,682,364,0
49434978,76561197963369336,41,0,53,52,0
49434291,76561198406198623,47,101,5952,5952,0
49429227,76561198403866265,23,389,818,818,0
49409617,76561198105633185,131,343,13,13,0
49402354,76561198125861009,3,0,253887,219977,46
49398131,76561198148897346,24,0,1259,518,0
49393647,76561198043607066,24,0,17002,16799,0
49387624,76561198068188918,41,118,20,20,0
49385390,76561198367996697,1,0,174,174,0
49384433,76561198412548457,6,0,17,17,0
49381263,76561198092185999,8,101,102,102,0
49380021,76561197972755655,6,0,79103,6643,471
49377655,76561197978546768,5,423,89532,71024,0
49376994,76561198138685765,14,0,81523,15578,0
49366612,76561198097185298,5,0,2238,1952,0
49364851,76561198032833067,7,0,350,257,0
49363439,76561198084554700,5,0,951,951,0
49363177,76561198001254683,22,664,4392,4327,0
49362702,76561198045105258,38,0,484,484,0
49362055,76561198286840389,19,138,963,825,0
49361661,76561198189609651,165,368,3157,2316,0
49359899,76561198272337738,20,0,17193,1345,0
49356764,76561198072696332,53,0,2209,2160,0
49355353,76561198004586238,50,0,289,289,0
49351982,76561198039144213,57,152,30899,30899,0
49351936,76561198320798143,30,141,107,107,0
49350874,76561198439078638,2,0,2973,967,0
49350592,76561197993518243,5,0,1296,1295,0
49348929,76561198068236524,83,399,15,15,0
49348100,76561198012331625,21,845,5964,5369,0
49346436,76561197970617636,25,0,20,20,0
49345820,76561198065200452,32,270,125,125,0
49344560,76561197978046738,58,0,4975,4908,0
49344441,76561198011933794,1,176,5354,4668,0
49344070,76561197960717752,5,0,236,236,0
49343951,76561198119780949,3,236,17708,13394,0
49343942,76561198031285042,11,0,426,426,0
49342126,76561197960534842,19,0,226,226,0
49342058,76561197994737360,27,0,23,23,0
49339941,76561198029277421,2,0,43,43,0
49339917,76561198257553388,73,361,83,83,0
49338820,76561198091994504,46,0,252,252,0
49338779,76561198889815252,4,57,579,570,0
49338325,76561198023458653,19,0,481,481,0
49338020,76561198086953085,48,580,1653,1653,0
49335307,76561198356403902,3,0,124,124,0
49333848,76561198414534826,5,0,9,9,0
49333801,76561197989129185,18,376,12865,5525,0
49333160,76561198041329352,4,24,9840,8707,0
49332600,76561198044776143,3,79,1229,1229,0
49331516,76561198003541741,6,162,123485,119955,0
49329935,76561198411405942,2,0,15,15,0
49329083,76561198276659774,14,0,43,43,0
49327024,76561197989350174,5,0,1606,1606,0
49326391,76561197965674998,3,0,417,417,0
49325811,76561197966786200,89,263,69,69,0
49325490,76561198010673648,4,0,51,51,0
49325410,76561197987012059,1,0,176,176,0
49325161,76561198063516957,57,0,73,73,0
49323298,76561198339776269,34,138,129,129,0
49323211,76561198061144902,10,0,16827,222,0
49323135,76561197967838005,12,0,49,49,0
49322518,76561198013648263,10,0,120763,32043,0
49322082,76561197999850394,213,898,76,76,0
49321603,76561198279117609,57,0,206,206,0
49321023,76561198290888768,52,293,54,54,0
49320092,76561198122692487,7,0,59,59,0
49319281,76561198052387207,48,0,206,206,0
49317828,76561198828647047,45,0,94,94,0
49317286,76561197983966608,20,210,31,31,0
49317168,76561198177813893,5,0,7752,1792,0
49316914,76561198073384809,29,105,34,34,0
49316678,76561197994450237,63,226,27627,17909,0
49316515,76561198059843944,116,0,98,98,0
49316163,76561198220912760,11,42,163,163,0
49315809,76561197998455537,805,0,24,24,0
49315177,76561198845248507,11,0,4028,712,0
49314547,76561197986609204,10,0,17,17,0
49310744,76561198061228800,2,409,921,921,0
49310001,76561198038471622,48,411,295,295,0
49307525,76561197986715648,103,0,74,74,0
49307272,76561197962143334,10,1003,316,316,0
49307104,76561198002517743,6,280,1153,1153,0
49306733,76561198035777869,13,0,32,32,0
49305888,76561198285907651,3,24,186,186,0
49305575,76561198274577382,2,0,362,362,0
49304836,76561198028801083,62,647,1151,1135,0
49304741,76561198063803379,4,352,11,11,0
49304614,76561198838524651,1,0,40,40,0
49304524,76561198017944123,11,0,326,27,0
49304283,76561198051868649,45,0,21,21,0
49304280,76561198039028844,52,0,7,7,0
49304109,76561198027488188,7,0,6,6,0
49304048,76561198019950144,20,502,11042,10858,0
49303847,76561198260166609,35,156,19258,9740,0
49303669,76561198032073315,6,0,94,94,0
49302963,76561198058428312,66,0,158,11,0
49301709,76561198850270252,7,5,231,231,0
49301660,76561198845470288,4,0,3779,2052,0
49301515,76561198054979270,13,0,75,75,0
49301244,76561198001779468,17,509,987,987,0
49300731,76561198080591841,308,0,6,6,0
49300642,76561198055511364,74,0,41,41,0
49300556,76561198021032603,54,0,127,127,0
49300439,76561198032529154,160,0,132,131,0
49300387,76561198011050862,64,0,57,57,0
49300381,76561198115310727,3,0,43318,11592,0
49300089,76561198299415085,9,0,34,34,0
49299753,76561198123223796,57,0,1365,1344,0
49299601,76561198017062813,12,175,20,20,0
49298892,76561198020200327,12,0,801,745,0
49297853,76561198123998898,27,0,1715,1715,0
49297136,76561198044182675,72,0,58232,32749,0
49293952,76561198430646428,4,0,30,30,0
49293649,76561197970705552,2098,2205,13,13,0
49293588,76561198003225406,11,398,747,715,0
49293057,76561198141417078,7,0,135,135,0
49292737,76561198113574525,54,879,386,345,0
49292533,76561198010533504,20,0,2510,196,0
49291681,76561198260786998,3,0,11900,3002,0
49291439,76561197960524814,44,373,399,358,0
49290779,76561198010109090,20,0,34570,17991,220
49290627,76561198218846915,29,0,1757,1757,0
49290431,76561198055463564,13,0,997,997,0
49289801,76561198360858018,24,0,39,39,0
49289404,76561198126784647,5,101,91,91,0
49289090,76561198068802633,64,0,318,235,0
49288963,76561198803511274,15,0,34,34,0
49288901,76561197974213426,53,0,106,99,0
49288790,76561198099004540,52,90,25,25,0
49288635,76561198004742581,7,64,312609,83463,0
49288447,76561197985151449,3,280,24378,12376,0
49288150,76561198046587585,57,260,24,24,0
49287531,76561197966107214,37,0,114,114,0
49287433,76561198034430513,22,0,149819,138296,0
49287297,76561197986886471,121,0,1549,1549,0
49287037,76561197971645460,108,0,29,29,0
49286862,76561198007017389,5,383,10842,10842,0
49286609,76561197999168800,92,0,16151,938,0
49285715,76561198003620683,5,200,24554,161,0
49285580,76561198076367614,3,0,116,116,0
49285415,76561198059957475,3,0,196988,100863,2083
49285347,76561198071209908,3,0,278,278,0
49285302,76561198133584551,113,0,298,298,0
49285071,76561198054176422,32,0,53,53,0
49285034,76561197991351436,2,0,564526,245444,12822
49285033,76561197996071161,3,0,94,73,0
49284992,76561198023951957,9,112,4272,4200,0
49283431,76561198006267380,14,199,1391,1310,0
49282872,76561197995372383,18,104,72566,71296,0
49282840,76561198057178239,6,0,266,266,0
49277438,76561198167001546,60,0,8676,686,0
49272460,76561198129550603,24,134,482,482,0
49233722,76561198901084947,62,376,1536,1407,0
49215473,76561198016808486,57,479,3306,2358,0
49202149,76561198043632915,6,0,331,331,0
49188442,76561198172090785,3,46,17994,7947,0
49141084,76561197994671575,3,0,685,418,0
49108762,76561197970383774,19,0,22355,10211,0
49080426,76561198413750082,7,132,14837,104,342
49078163,76561197993459541,41,0,277,260,0
49061489,76561198280092769,41,0,36046,19858,0
49035899,76561198166811148,42,144,52,52,0
49028358,76561198257830196,5,0,2495,1715,0
49027104,76561198123263214,20,126,503,422,0
49015988,76561198004721989,1,0,2050,1654,0
48992911,76561198110357431,95,0,1568,1438,0
48991440,76561198302598327,31,0,3094,2431,0
48947412,76561198321092766,105,685,4441,3554,0
48938308,76561198006986577,465,679,2271,2271,0
48936353,76561198131057033,1,22,13128,6046,0
48936295,76561198042095415,3,265,58,58,0
48935968,76561198010081225,3,0,1764,1637,0
48919971,76561198024276119,109,471,79,70,0
48906140,76561197967971182,28,414,3228,2717,0
48881913,76561198015078215,41,0,3267,2838,0
48872198,76561198040327241,2,0,31890,10744,0
48857468,76561197972390711,33,0,38872,2058,0
48810898,76561198077581724,24,102,1695,1695,0
48808184,76561198056709869,78,0,3960,3460,0
48783425,76561198083204669,8,172,6293,920,0
48775021,76561197999271469,3,0,98806,4113,0
48773724,76561198018702125,5,361,9411,5028,0
48757657,76561198085420791,11,251,5819,5234,0
48739726,76561198304157183,1,71,3098,621,0
48723403,76561198276206071,3,0,22897,3535,0
48712943,76561198057368202,10,233,54039,34353,0
48699571,76561198272329409,3,0,565,481,0
48695424,76561197998927527,58,415,33293,21634,0
48694876,76561198129133114,12,0,39857,33897,0
48677562,76561198314841286,61,360,915,507,0
48659619,76561198018845533,66,0,1021,893,0
48656124,76561198314342982,2,35,44,44,0
48649645,76561197984667867,37,231,44510,5877,0
48645219,76561197995138381,59,0,5039,1053,0
48623632,76561198032443184,22,0,1640,1640,0
48611869,76561198011613563,13,0,182022,80536,0
48569680,76561197968913072,14,0,7870,3929,0
48568841,76561198431854631,15,198,567,164,0
48568795,76561198303535846,22,225,336,78,0
48542839,76561198371354186,7,0,8609,10,0
48513979,76561198255627855,13,0,1676,1268,0
48495219,76561198030391105,40,0,528,498,0
48412991,76561197996635536,22,0,525,45,480
48386937,76561198167293500,21,0,6011,3355,0
48354112,76561198124415048,15,65,546,486,0
48306713,76561198102916095,166,1580,591,95,0
48306241,76561198120963755,15,62,43,43,0
48263020,76561198162897629,14,124,21841,17846,0
48256746,76561198079312452,3,0,37,37,0
48256709,76561198107563137,5,0,57,57,0
48231199,76561197997832536,6,0,6292,6170,0
48211908,76561197975899249,7,150,118,118,0
48193585,76561198129364777,81,458,114,105,0
48173987,76561198083669419,14,0,333,282,0
48163440,76561198415404140,13,236,472,341,0
48141801,76561197991156264,12,0,1890,1739,0
48115275,76561198209029116,14,0,2056,8,0
48114326,76561198118688259,122,317,21293,21293,0
48109983,76561198819429834,19,117,220,18,0
48102409,76561198064959737,17,0,31659,22564,0
48091517,76561198073498063,53,332,7180,2438,0
48083595,76561198002367522,18,248,79082,21009,0
48058908,76561197995793536,27,0,1562,1520,0
48026315,76561198044803964,98,206,651,600,0
48024296,76561198058562222,25,155,130,23,0
47988898,76561198190333639,24,0,2564,914,0
47977319,76561198158126426,3,0,1817,186,0
47955090,76561197999175543,7,0,18952,16730,0
47953279,76561198015500931,3,0,6809,6599,0
47939772,76561198437982349,16,143,3924,32,0
47939215,76561198269625572,4,99,60,60,0
47915542,76561197990363922,4,456,670,636,0
47880107,76561197963727105,6,0,59484,5590,0
47862792,76561198087045943,10,77,210,17,0
47851849,76561198236694774,12,0,326,39,0
47850032,76561198152207617,67,388,8870,4744,0
47844487,76561197970635981,93,0,285,36,0
47841691,76561197977933006,17,0,181,181,0
47825943,76561198365888665,22,126,62,58,0
47745227,76561198060863846,26,0,1791,46,0
47690518,76561198287416307,3,0,2760,1228,0
47689451,76561198047887861,42,0,131,101,0
47664018,76561198057243271,503,457,1373,1347,0
47635910,76561197985111445,37,0,23091,21781,0
47630835,76561198114049397,55,0,1099,919,0
47597524,76561198265719808,10,156,110807,79897,0
47581807,76561198225733272,14,126,69,69,0
47581681,76561198158007515,4,57,8,8,0
47579063,76561198006070492,46,0,152,49,0
47569431,76561198022209208,60,0,480,480,0
47557319,76561198402818274,10,102,33,33,0
47505437,76561198164748683,14,0,5976,5062,0
47481412,76561197970878936,2,0,288,288,0
47474687,76561198037835042,26,0,161,156,0
47398062,76561198123277468,143,342,311,311,0
47366012,76561198295074259,14,54,16,16,0
47303480,76561197978954562,5,0,57294,32035,0
47253671,76561198295732139,40,0,8572,1984,0
47198492,76561198819790978,1,0,53,29,0
47170339,76561198116382375,50,0,12236,1720,0
47162868,76561198022351893,21,0,4302,4302,0
47042576,76561198088943342,17,0,18839,4369,0
47022825,76561198090143097,10,0,71048,60845,0
46965631,76561198146129778,19,112,11,11,0
46965177,76561198155139577,9,0,126742,72714,118
46947864,76561198018615750,47,526,29,29,0
46882050,76561197986530868,2,0,33,33,0
46839366,76561198441345239,14,0,7000,1552,4
46834147,76561197993374759,177,470,10300,2626,0
46810088,76561198206871197,17,78,18307,14596,0
46684973,76561198255609717,1,0,73,44,0
46646710,76561198391310840,6,0,184,144,0
46539342,76561198399654978,5,0,177,177,0
46175515,76561197971940061,53,480,48993,44706,0
46173503,76561198439435501,4,0,3058,2031,0
45868985,76561198094582195,10,95,36,36,0
45818314,76561198059396003,30,0,30006,12066,0
45763457,76561198301955263,29,84,22090,8784,0
45753216,76561198274243931,11,34,195,85,0
45752908,76561198020314685,64,359,11082,8302,0
45724122,76561198072174325,7,0,53838,19492,0
45674453,76561198811224119,26,218,933,565,0
45660576,76561198070684007,12,0,583,521,0
45655617,76561198167680202,269,370,77,40,0
45598196,76561197985016819,12,0,776,626,0
45576441,76561198180893075,36,0,256338,5856,0
45547076,76561198123449609,10,40,17847,4055,0
45538557,76561198036904589,13,222,1762,151,0
45321536,76561197981332057,3,0,92873,72455,0
45318213,76561198082446078,6,161,13984,5308,0
45317333,76561198035189311,22,238,46749,25681,0
45309394,76561198052264520,4,115,131036,121840,0
45307299,76561198028272094,10,243,64758,54210,0
45300523,76561198128210830,5,0,248,217,0
45289650,76561198073004035,62,285,4620,1926,572
45274384,76561198084782800,42,61,83501,30964,0
45264993,76561198021031534,79,0,385,354,0
45228906,76561198259035648,26,144,29487,11850,0
45210819,76561198117492670,7,111,1209,1207,0
44940191,76561198273494224,1,0,5125,2415,0
44904877,76561198449140404,32,0,1747,1398,0
44903295,76561198127179167,57,515,9939,1739,0
44899469,76561198047671381,70,0,421,421,0
44894578,76561198033472581,16,138,5672,1305,0
44608943,76561198026747109,2,0,3108,2333,0
44162244,76561198038155082,11,0,994,994,0
44159098,76561198101231496,8,254,560,396,0
44153397,76561198127219301,1,0,350,185,0
44107905,76561198304462812,2,121,2490,540,0
44030479,76561198094616070,7,0,6457,4813,0
43971114,76561198091231627,29,410,4845,3882,0
43968280,76561198037442804,16,204,4142,4144,0
43966515,76561198039154285,70,0,2584,121,0
43963277,76561198099542568,1,0,14074,13506,0
43956550,76561198041614454,42,211,317,314,0
43938529,76561198351698535,8,57,5295,3785,0
43920218,76561198017970645,31,0,6653,6379,0
43916181,76561198063081895,13,123,614,169,0
43902785,76561198054434509,3,102,17,17,0
43882389,76561197982714535,4,53,338,335,0
43881738,76561198076333667,6,547,894,894,0
43879707,76561197989221482,25,74,139,139,0
43877911,76561197998800027,43,515,7179,5616,0
43868657,76561198448035896,1,0,914,914,0
43827074,76561198026360928,53,405,18837,3195,0
43822758,76561198022487438,36,0,42,42,0
43770250,76561198102439608,9,0,761,305,0
43768291,76561197978094429,78,0,1147,1096,0
43755982,76561198016029914,1,170,475,475,0
43748097,76561198104412368,13,422,10169,6258,0
43747796,76561198168282913,68,0,447,361,0
43737265,76561198005408168,6,0,11861,3762,0
43700431,76561198003717688,16,356,32015,29332,0
43658921,76561198016025867,8,180,224105,163681,0
43657055,76561198086070773,70,347,8756,6071,0
43648560,76561197990774827,31,197,13126,9376,0
43644041,76561198009101565,1,0,11646,10784,0
43637186,76561198133272581,25,259,31404,18958,0
43636775,76561198009466493,6,0,200365,64122,0
43628571,76561198066271121,24,0,189616,26377,0
43537733,76561198177133823,9,182,48,48,0
43537717,76561198018018520,2,248,8875,7144,0
43449544,76561198009346458,51,0,30469,3688,0
43418655,76561197991478275,18,0,804,298,0
43413818,76561198065529397,18,0,83380,26567,0
43412057,76561197978351003,109,0,104701,599,0
43379472,76561197971912705,49,576,74532,22972,10379
43309527,76561197986276633,21,0,510,278,0
43300691,76561198032975349,45,0,540,540,0
43291624,76561198141087948,10,0,383,241,0
43261533,76561198032338076,4,0,305644,156489,1134
43161517,76561198075536602,43,0,625,625,0
43159841,76561198061818260,5,236,4767,3117,0
43155883,76561197978677511,3,0,7184,5416,0
43135445,76561198121648733,34,0,21,21,0
42581992,76561198025886667,1,0,34156,9321,0
42158572,76561198012711696,14,0,284186,173612,0
41637689,76561198144836006,8,0,36108,22263,0
41594311,76561198226689232,10,193,202907,114656,0
41583182,76561198388716341,4,0,10523,10150,0
41516420,76561198805594702,23,0,8602,2736,0
41427936,76561197993531965,58,0,48345,46002,0
41331366,76561198073401634,5,0,73773,27933,0
41297934,76561198208865671,3,0,74852,18208,0
41089492,76561198406592125,30,183,126880,59458,0
41080484,76561198197167531,2,0,655004,648068,798
40964109,76561197971451084,10,0,7827,7827,0
12732283,76561198028671237,9,1570,16500,10107,0
69343618,76561198035764171,5,263,1315,211,0
95518859,76561198005619622,8,0,2193,2193,0
91037199,76561197984666810,8,0,1205,1161,0
9101234,76561198037928923,14,167,45,45,0
9092208,76561198006446341,28,0,350,350,0
8012013,76561197991137016,32,0,892,892,0
107827364,76561198275088955,22,19,11,11,0
74993766,76561198045305632,43,0,2675,2619,0
73696408,76561198144129392,8,112,6231,6032,0
159510796,76561198024607464,5,0,20,20,0
158558171,76561199496346031,6,0,269,102,5
155421077,76561199223952437,1,0,38257,37704,0
154252500,76561198211216369,4,0,1818,1813,0
154010554,76561197961632826,27,0,418,418,0
146214274,76561198061329816,19,111,192,18,0
145047288,76561199522497192,2,8,10,10,0
